Nº Protocolo;Código DRE;DRE;Processo ;Código OSC Parceira;OSC Parceira;CNPJ;Código Escola;Unidade Educacional;Vagas Contratadas;Vagas Berçário Contratadas;Valor Mensal;Verba Locação;Valor Mensal IPTU;Data Início;Data Término;Situação Parceria;Data Solicitação Parceria;Data Lavratura do Termo;Data do Encerramento
1142017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0052227-6;300712;ORG NAC DE DEFESA E APOIO DA CCA ADOL IDOSO E MEIO AMBIENTE;12.513.117/0001-58;400801;CEI INDIR - RITA DE CASSIA SOBRAL LAZER, PROFA;252;105;290215,77;0;0;29/11/2022;28/11/2027;Aprovado;25/08/2017;28/11/2017;
1949;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2015-0.102.942-4;300712;ORG NAC DE DEFESA E APOIO DA CCA ADOL IDOSO E MEIO AMBIENTE;12.513.117/0001-58;400801;CEI INDIR - RITA DE CASSIA SOBRAL LAZER, PROFA;234;87;133307,58;0;0;29/05/2015;28/11/2017;Encerrado;02/06/2015;29/05/2015;27/11/2017
272017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0001207-5;300694;CENTRO DE TREINAMENTO DAS VIDAS - CT VIDAS;02.709.201/0001-98;400616;CEI INDIR - SALESIANA DOMINGOS SAVIO;155;69;192893,95;0;0;27/06/2022;26/06/2027;Aprovado;26/06/2017;26/06/2017;
1034;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2009-0.193.961-3;300694;CENTRO DE TREINAMENTO DAS VIDAS - CT VIDAS;02.709.201/0001-98;400616;CEI INDIR - SALESIANA DOMINGOS SAVIO;192;82;114620,62;0;0;01/01/2015;30/06/2017;Encerrado;05/08/2014;30/12/2009;26/06/2017
1982017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0055711-8;300711;NUCLEO DE APOIO E DESENVOLVIMENTO HUMANO - NADHU;61.699.567/0001-92;400314;CEI INDIR - SHIRO KYONO VER;119;41;149849,97;0;0;01/01/2023;31/12/2027;Aprovado;03/10/2017;29/12/2017;
1569;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2013-0.035.565-0;300711;NUCLEO DE APOIO E DESENVOLVIMENTO HUMANO - NADHU;73.386.070/0001-01;400314;CEI INDIR - SHIRO KYONO VER;123;41;78915,53;0;0;24/07/2015;23/01/2018;Encerrado;20/01/2015;24/04/2013;31/12/2017
11482017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0053864-4;300299;CENTRO DE ASS E PROMOCAO SOCIAL NOSSO LAR;73.386.070/0001-01;400617;CEI INDIR - TATUAPE;340;144;309980;0;0;01/01/2018;31/12/2022;Encerrado;26/12/2017;29/12/2017;05/07/2018
7012018;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0038720-6;300516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;09.371.463/0001-34;400855;CEI INDIR - TATUAPE;306;108;336411,96;0;0;06/07/2023;05/07/2028;Aprovado;05/07/2018;06/07/2018;
1844;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2014-0.172.737-5;300299;CENTRO DE ASS E PROMOCAO SOCIAL NOSSO LAR;09.371.463/0001-34;400617;CEI INDIR - TATUAPE;352;156;227827,02;0;0;03/02/2017;02/08/2019;Encerrado;08/04/2015;01/08/2014;31/12/2017
655;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2009-0.143.395-7;300299;CENTRO DE ASS E PROMOCAO SOCIAL NOSSO LAR;00.397.537/0001-37;400617;CEI INDIR - TATUAPE;328;132;155070;0;0;03/02/2012;02/08/2014;Encerrado;16/07/2014;11/01/2012;
11192017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0056007-0;300994;INSTITUTO CONSTRUINDO UMA EDUCACAO DE QUALIDADE ICEQ;03.491.965/0001-12;400701;CEI INDIR - TIQUATIRA I;123;123;229977,04;0;0;01/01/2023;31/12/2027;Aprovado;22/12/2017;29/12/2017;
1586;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2013-0.231.446-3;300994;INSTITUTO CONSTRUINDO UMA EDUCACAO DE QUALIDADE ICEQ;03.841.516/0001-57;400701;CEI INDIR - TIQUATIRA I;127;127;104730,81;0;0;05/03/2016;04/09/2018;Encerrado;26/01/2015;05/09/2013;31/12/2017
7872017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0055705-3;300684;ASS POPULAR DE SAUDE;03.841.516/0001-57;400729;CEI INDIR - TIQUATIRA II;188;69;220266,13;0;0;01/01/2023;31/12/2027;Aprovado;12/12/2017;29/12/2017;
694;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2011-0.330.999-0;300684;ASS POPULAR DE SAUDE;09.509.519/0001-74;400729;CEI INDIR - TIQUATIRA II;216;81;143166,39;0;0;15/03/2017;14/09/2019;Encerrado;21/07/2014;02/02/2012;31/12/2017
5382017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0049994-0;300944;INSTITUTO BRASILEIRO DE EDUCACAO CULTURA E MEIO AMBIENTE;66.854.555/0001-09;400835;CEI INDIR - VERA CRUZ;221;68;200844,6;0;0;06/12/2017;05/12/2022;Encerrado;24/11/2017;06/12/2017;31/12/2020
3522020;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2020/0090640-1;800567;INSTITUTO JOSE MARQUES FILHO - IMAFE;66.854.555/0001-09;400835;CEI INDIR - VERA CRUZ;210;55;231955,95;0;0;01/01/2021;31/12/2025;Aprovado;22/12/2020;23/12/2020;
5282018;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0054090-8;300502;INSTITUTO SAO PAULO MELHOR;04.064.642/0001-05;306651;CEI INDIR - VILA SILVIA;140;80;150818,4;0;0;01/01/2018;31/12/2022;Encerrado;23/02/2018;29/12/2017;31/10/2019
2252019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2019/0072721-1;300555;SERVICO COMUNITARIO DO ITAIM PAULISTA;04.064.642/0001-05;306651;CEI INDIR - VILA SILVIA;157;64;192210,62;0;0;01/11/2019;31/10/2024;Aprovado;05/11/2019;01/11/2019;
1019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2013-0.235.141-5;300862;ASS DOS MORADORES DO JARDIM AUREA;04.401.524/0001-45;400765;CEI INDIR - VILA SILVIA I;200;64;122288,22;0;0;07/04/2016;06/10/2018;Encerrado;04/08/2014;07/10/2013;31/12/2017
1962017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0001143-5;300678;ASS LUIZ RAMOS NATAN STAMFATER;04.401.524/0001-45;400411;CEI INDIR - VILA UNIAO;171;66;204759,96;0;0;01/01/2023;31/12/2027;Aprovado;03/10/2017;30/11/2017;
866;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2012-0.316.229-0;300678;ASS LUIZ RAMOS NATAN STAMFATER;12.762.025/0001-01;400411;CEI INDIR - VILA UNIAO;178;73;106774,78;0;0;01/07/2015;31/12/2017;Encerrado;30/07/2014;28/12/2012;31/12/2017
13692017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0057831-0;300862;ASS DOS MORADORES DO JARDIM AUREA;61.587.945/0001-46;400765;CEI INDIR - VOVO JULIA;259;112;299301,14;0;0;01/01/2023;31/12/2027;Aprovado;28/12/2017;29/12/2017;
11552017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0053573-4;300299;CENTRO DE ASS E PROMOCAO SOCIAL NOSSO LAR;61.587.945/0001-46;400798;CEI INDIR - WENCESLAU GUIMARAES;236;64;209432;0;0;01/01/2018;31/12/2022;Encerrado;26/12/2017;29/12/2017;05/07/2018
7002018;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0038723-0;800407;INSTITUTO NOVO TEMPO MUNDIAL;23.102.382/0001-60;400854;CEI INDIR - WENCESLAU GUIMARAES;296;94;321559,06;0;0;06/07/2023;05/07/2028;Aprovado;05/07/2018;06/07/2018;
1533;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2014-0.196.255-2;300299;CENTRO DE ASS E PROMOCAO SOCIAL NOSSO LAR;05.601.329/0001-21;400798;CEI INDIR - WENCESLAU GUIMARAES;236;64;148390,22;0;0;02/04/2017;01/10/2019;Encerrado;05/01/2015;02/10/2014;31/12/2017
1886;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2014-0.040.151-4;300956;CENTRO ESPIRITA SANTISSIMO SACRAMENTO JOAO VITOR PAULINO;05.601.329/0001-21;;CEI JOAO VITOR PAULINO;70;49;58864,12;5099;0;14/04/2015;13/10/2017;Encerrado;17/04/2015;14/04/2015;15/06/2015
868;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2011-0.061.959-0;300008;ACAO BRASILEIRA DE ASSISTENCIA E CONSCIENTIZACAO DA CIDADANI;56.322.076/0001-98;306699;CR.P.CONV - ABRACCI I;97;9;59145,14;6000;553,94;22/12/2013;21/06/2016;Encerrado;30/07/2014;20/12/2013;31/03/2016
639;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2013-0.251.666-0;300008;ACAO BRASILEIRA DE ASSISTENCIA E CONSCIENTIZACAO DA CIDADANI;05.601.329/0001-21;306700;CR.P.CONV - ABRACCI II;60;;37969,87;3265,68;205,39;10/10/2013;09/04/2016;Encerrado;15/07/2014;10/10/2013;31/03/2016
12362017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0053643-9;800038;ASSOCIACAO CRISTA DE EDUCACAO INFANTIL SHAMMAH;01.420.396/0001-99;308728;CR.P.CONV - ADONAI;174;41;209387,58;12389,11;1461,38;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
3789;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2016-0.210.686-6;800038;ASSOCIACAO CRISTA DE EDUCACAO INFANTIL SHAMMAH;01.420.396/0001-99;308728;CR.P.CONV - ADONAI;136;50;103516,11;8800;995,41;12/12/2016;11/06/2019;Encerrado;16/09/2016;12/12/2016;31/12/2017
1732019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2019/0066143-1;800407;INSTITUTO NOVO TEMPO MUNDIAL;01.420.396/0001-99;309514;CR.P.CONV - ALPHA BABY;91;48;137918,84;9278,69;606,87;12/11/2019;11/11/2024;Aprovado;21/10/2019;12/11/2019;
1846;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2011-0.093.680-3;300299;CENTRO DE ASS E PROMOCAO SOCIAL NOSSO LAR;11.403.042/0001-90;306725;CR.P.CONV - ALTO DA MOOCA;80;18;44616;3500;0;20/05/2011;19/11/2013;Encerrado;08/04/2015;28/05/2012;
1912017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0050672-6;800099;GREMIO AMIGOS DIAS FELIZES;11.403.042/0001-90;306699;CR.P.CONV - AMIGOS FELIZES;84;36;101572,55;6319,59;1275,2;01/01/2018;31/12/2022;Encerrado;02/10/2017;29/12/2017;31/03/2020
2615;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2016-0.057.709-8;800099;GREMIO AMIGOS DIAS FELIZES;11.403.042/0001-90;306699;CR.P.CONV - AMIGOS FELIZES;97;9;69418,29;6319,59;1016,1;01/04/2016;30/09/2018;Encerrado;21/03/2016;30/03/2016;31/12/2017
92018;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0048240-1;800139;ASSOCIAÇÃO FILHOS DE MARIA;09.009.768/0001-09;308933;CR.P.CONV - AMOR DIVINO;118;69;184575,57;21279,7;1225,58;15/12/2022;14/12/2027;Aprovado;05/12/2017;15/12/2017;
12092017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0047713-0;300711;NUCLEO DE APOIO E DESENVOLVIMENTO HUMANO - NADHU;17.587.681/0001-39;306497;CR.P.CONV - ANGELICA, IRMA;59;16;97899,22;0;0;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
1238;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2013-0.028.151-7;300711;NUCLEO DE APOIO E DESENVOLVIMENTO HUMANO - NADHU;17.587.681/0001-39;306497;CR.P.CONV - ANGELICA, IRMA;67;18;46768,8;0;0;24/07/2015;23/01/2018;Encerrado;23/09/2014;16/04/2013;31/12/2017
6572018;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0035087-6;301050;ASSOCIACAO BENEFICENTE BRACOS FORTES;02.627.820/0001-33;309127;CR.P.CONV - ANTONIA LAPRANO;254;144;295974,17;16148,81;2936,1;29/06/2018;28/06/2023;Encerrado;20/06/2018;29/06/2018;31/03/2020
12342017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0055314-7;300932;NUCLEO SOCIAL E EDUCACIONAL EDUCANDO;02.627.820/0001-33;307110;CR.P.CONV - AVIAOZINHO DE PAPEL;150;54;157501,28;8019,28;1820,5;01/01/2018;31/12/2022;Encerrado;27/12/2017;29/12/2017;31/10/2019
1035;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2013-0.352.885-8;300932;NUCLEO SOCIAL E EDUCACIONAL EDUCANDO;02.627.820/0001-33;307110;CR.P.CONV - AVIAOZINHO DE PAPEL;151;55;107886,51;8019,43;1697,63;06/09/2016;05/03/2019;Encerrado;05/08/2014;06/03/2014;31/12/2017
13132017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0057042-4;300815;INSTITUTO DE ACAO SOCIAL FORCA E VIDA;02.627.820/0001-33;308458;CR.P.CONV - BEM MAIOR;119;36;159307,17;11312,43;487,02;01/01/2023;31/12/2027;Aprovado;28/12/2017;29/12/2017;
2311;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2015-0.199.707-2;300815;INSTITUTO DE ACAO SOCIAL FORCA E VIDA;02.627.820/0001-33;308458;CR.P.CONV - BEM MAIOR;124;41;86759,69;7020,32;393,02;22/10/2015;21/04/2018;Encerrado;15/10/2015;22/10/2015;31/12/2017
6132017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0050330-1;300704;FEDERACAO ESPIRITA DO ESTADO DE SAO PAULO;02.627.820/0001-33;307742;CR.P.CONV - BEZERRA DE MENEZES;82;82;135248,78;0;0;11/12/2022;10/12/2027;Aprovado;01/12/2017;11/12/2017;
774;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2010-0.194.738-6;300704;FEDERACAO ESPIRITA DO ESTADO DE SAO PAULO;00.453.256/0001-54;307742;CR.P.CONV - BEZERRA DE MENEZES;79;79;64817,6;0;0;27/10/2014;26/04/2017;Encerrado;28/07/2014;05/03/2012;26/04/2017
12872017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0055109-8;300830;ASS BENEFICENTE LUZ;00.453.256/0001-54;308658;CR.P.CONV - BIJUJU;70;9;96324,61;6566,39;429,57;17/01/2023;16/01/2028;Aprovado;28/12/2017;17/01/2018;
2688;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2016-0.129.100-7;300830;ASS BENEFICENTE LUZ;47.296.884/0001-37;308658;CR.P.CONV - BIJUJU;75;15;56529,44;4000;308,59;29/06/2016;28/12/2018;Encerrado;07/06/2016;29/06/2016;16/01/2018
1002017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0000960-0;300689;CENTRO DE ASSISTENCIA SOCIAL BRAS MOOCA;47.296.884/0001-37;306626;CR.P.CONV - BRAS MOOCA;111;111;175471,23;0;0;17/09/2022;16/09/2027;Aprovado;24/08/2017;15/09/2017;
1761;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2014-0.304.539-5;300689;CENTRO DE ASSISTENCIA SOCIAL BRAS MOOCA;96.522.990/0001-05;306698;CR.P.CONV - BRAS MOOCA I;301;36;150114,66;0;0;17/03/2015;16/09/2017;Encerrado;27/03/2015;17/03/2015;15/09/2017
787;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2010-0.040.496-6;300689;CENTRO DE ASSISTENCIA SOCIAL BRAS MOOCA;96.522.990/0001-05;306698;CR.P.CONV - BRAS MOOCA I;301;36;128550;0;0;17/09/2012;16/03/2015;Encerrado;28/07/2014;09/08/2012;
594;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2012-0.184.177-8;300689;CENTRO DE ASSISTENCIA SOCIAL BRAS MOOCA;03.215.066/0001-97;306626;CR.P.CONV - BRAS MOOCA, CENT ASSIS SOC;111;111;86797,89;0;0;17/03/2015;16/09/2017;Encerrado;11/07/2014;09/08/2012;15/09/2017
1152017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0057292-3;300942;ASS BENEFICENTE IRMAS GARCIA;04.676.010/0001-00;308574;CR.P.CONV - BRILHO NO OLHAR;126;31;161995,48;9618,9;1338,07;01/01/2023;31/12/2027;Aprovado;25/08/2017;29/12/2017;
2583;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2016-0.017.056-7;300942;ASS BENEFICENTE IRMAS GARCIA;04.676.010/0001-00;308574;CR.P.CONV - BRILHO NO OLHAR;146;50;102790,33;7000;1063,53;25/02/2016;24/08/2018;Encerrado;12/02/2016;25/02/2016;31/12/2017
902020;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2020/0027721-8;800407;INSTITUTO NOVO TEMPO MUNDIAL;04.676.010/0001-00;306699;CR.P.CONV - BRINCAR E SORRIR;106;32;146854,62;11351,86;1520,48;01/04/2020;31/03/2025;Aprovado;03/04/2020;01/04/2020;
1972017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0042279-4;300481;GSS GRUPO SEMPRE SERVINDO;04.676.010/0001-00;307251;CR.P.CONV - CAMINHANDO PARA O FUTURO;127;46;172056,72;11760,59;1401,41;22/10/2022;21/10/2027;Aprovado;03/10/2017;20/10/2017;
1912;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2015-0.088.527-0;300481;GSS GRUPO SEMPRE SERVINDO;04.676.010/0001-00;307251;CR.P.CONV - CAMINHANDO PARA O FUTURO;91;18;61686,84;3563,04;878,75;22/04/2015;21/10/2017;Encerrado;05/05/2015;22/04/2015;21/10/2017
857;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2009-0.204.085-1;300481;GSS GRUPO SEMPRE SERVINDO;04.676.010/0001-00;307251;CR.P.CONV - CAMINHANDO PARA O FUTURO;91;18;61358,28;3563,04;550,19;22/04/2015;21/10/2017;Encerrado;30/07/2014;19/10/2012;
11492017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0053686-2;300481;GSS GRUPO SEMPRE SERVINDO;04.676.010/0001-00;307634;CR.P.CONV - CAMINHANDO PARA O FUTURO II;59;25;114665,33;10824,41;882,44;01/01/2023;31/12/2027;Aprovado;26/12/2017;29/12/2017;
905;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2011-0.157.498-0;300481;GSS GRUPO SEMPRE SERVINDO;04.676.010/0001-00;307634;CR.P.CONV - CAMINHANDO PARA O FUTURO II;75;31;63202,95;4512,85;463,11;05/12/2016;04/06/2019;Encerrado;31/07/2014;05/06/2014;31/12/2017
13502017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0054410-5;300862;ASS DOS MORADORES DO JARDIM AUREA;60.915.790/0001-67;308508;CR.P.CONV - CANTINHO DA VOVO HELENA;117;57;170597,26;13111,67;1932,98;01/01/2023;31/12/2027;Aprovado;28/12/2017;29/12/2017;
2443;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2015-0.295.462-8;300862;ASS DOS MORADORES DO JARDIM AUREA;05.235.465/0001-45;308508;CR.P.CONV - CANTINHO DA VOVO HELENA;100;64;80446,31;6100;815,63;09/12/2015;08/06/2018;Encerrado;16/11/2015;09/12/2015;31/12/2017
1712017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0056282-0;800027;ASSOCIAÇÃO LIDER MIGUEL ARCANJO;03.978.010/0001-94;308147;CR.P.CONV - CANTINHO DE OYA;98;32;111733,19;7578,37;1110,22;01/01/2018;31/12/2022;Encerrado;26/09/2017;29/12/2017;31/03/2020
1583;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2014-0.040.146-8;800027;ASSOCIAÇÃO LIDER MIGUEL ARCANJO;03.491.965/0001-12;308147;CR.P.CONV - CANTINHO DE OYA;98;32;81015,14;7000;1011,56;25/03/2017;24/09/2019;Encerrado;26/01/2015;25/09/2014;31/12/2017
2312017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0044988-9;300865;ASS NOVA ESPERANCA;43.082.197/0001-68;308263;CR.P.CONV - CANTINHO FELIZ;80;32;94650,57;4673,57;697,2;07/11/2017;06/11/2022;Encerrado;21/10/2017;06/11/2017;30/09/2020
1914;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2014-0.333.631-4;300865;ASS NOVA ESPERANCA;43.082.197/0001-68;308263;CR.P.CONV - CANTINHO FELIZ;80;32;60146,14;4523,35;674,63;07/05/2015;06/11/2017;Encerrado;11/05/2015;07/05/2015;06/11/2017
6682018;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0035127-9;800125;ASSOCIAÇÃO BENEFICENTE E CULTURAL MARIA AMALIA;43.082.197/0001-68;309125;CR.P.CONV - CARACOL;69;69;106331,74;2340;20,05;29/06/2018;28/06/2023;Encerrado;25/06/2018;29/06/2018;09/01/2019
112019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0080947-0;800582;INSTITUTO MARIA SOLEDADE ALENCAR;43.082.197/0001-68;309324;CR.P.CONV - CARACOL;189;57;229126,99;13023,15;629,65;09/01/2024;08/01/2029;Aprovado;06/02/2019;09/01/2019;
6142018;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0015790-1;800425;CENTRO SOCIAL PLENO AMOR;43.082.197/0001-68;309047;CR.P.CONV - CARLOS JACOB;158;80;213990,81;10958,09;2497,44;04/04/2023;03/04/2028;Aprovado;04/04/2018;04/04/2018;
2262019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2019/0070106-9;300516;MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE;07.318.742/0001-09;309336;CR.P.CONV - CARMEN DIVA MARTINS;262;62;343133,28;56450,84;8315,42;01/11/2019;31/10/2024;Aprovado;05/11/2019;01/11/2019;
3272019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2019/0087158-4;300942;ASS BENEFICENTE IRMAS GARCIA;15.477.758/0001-92;309559;CR.P.CONV - CARROSSEL;59;59;134520,99;11603,89;845,86;15/01/2020;14/01/2025;Aprovado;03/12/2019;15/01/2020;
689;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2012-0.015.260-0;300502;INSTITUTO SAO PAULO MELHOR;17.587.681/0001-39;306364;CR.P.CONV - CASA DA CRIANCA;155;57;107678,82;0;0;11/03/2017;10/09/2019;Encerrado;21/07/2014;02/02/2012;31/12/2017
872020;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2020/0027499-5;800672;SPDM - ASSOC PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;17.587.681/0001-39;302108;CR.P.CONV - CASA DE CRIAR E BRINCAR;103;44;148530,2;10533,05;1082,31;01/04/2020;31/03/2025;Aprovado;02/04/2020;01/04/2020;
1842017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0053873-3;800098;CASA DOS INOCENTES;00.090.616/0001-09;308459;CR.P.CONV - CASA DOS INOCENTES;165;39;187135,05;0;0;01/01/2023;31/12/2027;Aprovado;02/10/2017;29/12/2017;
2309;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2015-0.255.513-8;800098;CASA DOS INOCENTES;00.090.616/0001-09;308459;CR.P.CONV - CASA DOS INOCENTES;134;36;82520,2;0;0;28/10/2015;27/04/2018;Encerrado;15/10/2015;28/10/2015;31/12/2017
2272019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2019/0070932-9;800098;CASA DOS INOCENTES;17.587.681/0001-39;308194;CR.P.CONV - CASA DOS INOCENTES II;59;59;128616,24;5998,77;546,23;01/11/2019;31/10/2024;Aprovado;05/11/2019;01/11/2019;
13012017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0057023-8;300932;NUCLEO SOCIAL E EDUCACIONAL EDUCANDO;05.235.465/0001-45;308044;CR.P.CONV - CAVALGANDO O ARCO IRIS;188;78;198353,65;13381,7;2562,85;01/01/2018;31/12/2022;Encerrado;28/12/2017;29/12/2017;31/10/2019
997;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2013-0.334.830-2;300932;NUCLEO SOCIAL E EDUCACIONAL EDUCANDO;05.235.465/0001-45;308044;CR.P.CONV - CAVALGANDO O ARCO IRIS;194;78;138750,36;13391,7;2392,02;04/08/2016;03/02/2019;Encerrado;04/08/2014;04/02/2014;31/12/2017
742023;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2023/0105636-9;800180;INSTITUTO ESPERANÇA DE EDUCAÇÃO;07.278.862/0001-20;309883;CR.P.CONV - CEI PEQUENA LUZIA;76;27;109778,03;5000;1155,64;14/09/2023;13/09/2028;Aprovado;14/09/2023;14/09/2023;
1012017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2018/0001084-6;300689;CENTRO DE ASSISTENCIA SOCIAL BRAS MOOCA;07.278.862/0001-20;306698;CR.P.CONV - CENTRO DE ASSISTENCIA SOCIAL BRAS MOOCA;301;18;290104,16;0;0;17/09/2022;16/09/2027;Aprovado;24/08/2017;15/09/2017;
222019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2019/0003188-8;300030;ASS BENEFICENTE ANJOS DA PAZ;09.548.016/0001-08;309336;CR.P.CONV - CHACARA AQUIOR;255;85;183995,36;25000;7014,31;25/03/2019;24/03/2024;Encerrado;10/04/2019;25/03/2019;31/10/2019
3222017;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2017/0047253-8;300688;CENTRO DE ASSISTENCIA E PROMOCAO SOCIAL ANA VIEIRA;03.205.769/0001-34;306344;CR.P.CONV - CHIQUINHA, IRMA;149;52;179953,54;0;0;01/01/2023;31/12/2027;Aprovado;01/11/2017;09/11/2017;
1582;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;2012-0.310.534-3;300688;CENTRO DE ASSISTENCIA E PROMOCAO SOCIAL ANA VIEIRA;03.205.769/0001-34;306344;CR.P.CONV - CHIQUINHA, IRMA;147;49;88504,18;0;0;01/07/2015;31/12/2017;Encerrado;26/01/2015;28/12/2012;31/12/2017
2302019;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2019/0072725-4;800672;SPDM - ASSOC PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;06.885.889/0001-18;306744;CR.P.CONV - CIRANDA CIRANDINHA;59;14;71926,5;5888,56;507,01;01/11/2019;31/10/2024;Encerrado;05/11/2019;01/11/2019;30/12/2023
912020;108900;DIRETORIA REGIONAL DE EDUCACAO PENHA;6016.2020/0027725-0;800407;INSTITUTO NOVO TEMPO MUNDIAL;06.885.889/0001-18;307982;CR.P.CONV - CONSTRUIR E IMAGINAR;132;56;174369,12;6211,47;431,13;01/04/2020;31/03/2025;Aprovado;03/04/2020;01/04/2020;
